k3,k4,l10,l20,RMSE_theta_1,RMSE_theta_2,MAE_theta_1,MAE_theta_2,MaxAE_theta_1,MaxAE_theta_2
349.4160867881031,361.45494534774764,0.1827440939404909,0.23156841844528292,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
313.267047936732,396.92755140454545,0.18297887131341484,0.23750487301285525,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
376.1602087332372,464.1155744605626,0.18094490886373096,0.3014589306218064,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
402.98372207337286,361.33070866079714,0.2027510379631413,0.22659742733477914,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
368.5080965554108,182.82137434826254,0.19416686510888534,0.24025020588039595,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
280.3323883056295,408.84930545823477,0.1731982277488601,0.2833407976507538,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
364.92318371896033,202.6794681832464,0.14465782709385358,0.21444866380714694,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
463.17490529781594,338.35888128143085,0.19422958775569402,0.2166065262970737,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
238.35201987119848,374.8395342311127,0.20649605480820832,0.23020416688285228,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
322.18394051772117,265.21493184849,0.16764613714241325,0.2711755450098447,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
443.2274056179843,467.5946870566346,0.13975160167961065,0.29218186121488965,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
172.00562880403083,338.02231935412624,0.1474046153564931,0.2759439739616302,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
437.6445915021931,238.70238838230946,0.19592572152764545,0.2743676298806663,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
